Package,Package Version,Status,Expiry Date,Arn
dynamodb-encryption-sdk,1.2.0,deprecated,2020-08-28T02:01:34,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:23
dynamodb-encryption-sdk,1.2.0,deprecated,2020-09-04T02:02:08,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:24
dynamodb-encryption-sdk,1.2.0,deprecated,2020-09-11T02:01:51,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:25
dynamodb-encryption-sdk,1.2.0,deprecated,2020-09-18T02:02:39,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:26
dynamodb-encryption-sdk,1.2.0,deprecated,2020-09-25T02:00:49,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:27
dynamodb-encryption-sdk,1.2.0,deprecated,2020-10-02T02:01:23,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:28
dynamodb-encryption-sdk,1.2.0,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:29
elasticsearch,7.7.1,deprecated,2020-08-07T02:01:04,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-elasticsearch:7
elasticsearch,7.7.1,deprecated,2020-08-21T02:00:42,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-elasticsearch:8
elasticsearch,7.8.0,deprecated,2020-09-25T02:00:33,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-elasticsearch:9
elasticsearch,7.8.0,deprecated,2020-10-02T02:00:24,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-elasticsearch:10
elasticsearch,7.8.1,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-elasticsearch:11
envelopes,0.4,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-envelopes:1
ffmpeg-python,0.2.0,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-ffmpeg-python:1
flashtext,2.7,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-flashtext:1
google-auth,1.16.0,deprecated,2020-08-07T02:01:30,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-google-auth:17
google-auth,1.16.1,deprecated,2020-08-14T02:01:39,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-google-auth:18
google-auth,1.17.2,deprecated,2020-08-21T02:01:44,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-google-auth:19
google-auth,1.18.0,deprecated,2020-08-28T02:01:24,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-google-auth:20
google-auth,1.18.0,deprecated,2020-09-18T02:00:33,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-google-auth:21
google-auth,1.19.2,deprecated,2020-10-02T02:01:11,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-google-auth:22
google-auth,1.20.0,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-google-auth:23
google-auth-oauthlib,0.4.1,deprecated,2020-08-07T02:00:46,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:18
google-auth-oauthlib,0.4.1,deprecated,2020-08-14T02:01:43,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:19
google-auth-oauthlib,0.4.1,deprecated,2020-08-21T02:01:02,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:20
google-auth-oauthlib,0.4.1,deprecated,2020-08-28T02:01:19,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:21
google-auth-oauthlib,0.4.1,deprecated,2020-09-18T02:00:55,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:22
google-auth-oauthlib,0.4.1,deprecated,2020-09-25T02:00:30,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:23
google-auth-oauthlib,0.4.1,deprecated,2020-10-02T02:01:01,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:24
google-auth-oauthlib,0.4.1,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:25
graphene,2.1.8,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-graphene:2
grpcio,1.29.0,deprecated,2020-08-28T02:00:36,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-grpcio:8
grpcio,1.30.0,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-grpcio:9
gspread,3.6.0,deprecated,2020-08-07T02:01:24,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-gspread:14
gspread,3.6.0,deprecated,2020-08-14T02:01:07,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-gspread:15
gspread,3.6.0,deprecated,2020-08-21T02:01:01,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-gspread:16
gspread,3.6.0,deprecated,2020-08-28T02:00:47,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-gspread:17
gspread,3.6.0,deprecated,2020-09-18T02:02:22,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-gspread:18
gspread,3.6.0,deprecated,2020-09-25T02:00:48,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-gspread:19
gspread,3.6.0,deprecated,2020-10-02T02:01:38,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-gspread:20
gspread,3.6.0,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-gspread:21
idna,2.9,deprecated,2020-08-28T02:01:27,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-idna:2
idna,2.10,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-idna:3
itsdangerous,1.1.0,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-itsdangerous:1
jellyfish,0.8.2,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-jellyfish:2
kafka-python,2.0.1,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-kafka-python:3
lambda-cache,0.8.1,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-lambda-cache:1
lambda-decorators,0.6.0,deprecated,2020-08-07T02:02:15,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-lambda-decorators:4
lambda-decorators,0.6.0,deprecated,2020-08-14T02:01:42,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-lambda-decorators:5
lambda-decorators,0.6.0,deprecated,2020-08-21T02:02:11,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-lambda-decorators:6
lambda-decorators,0.6.0,deprecated,2020-08-28T02:00:43,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-lambda-decorators:7
lambda-decorators,0.6.0,deprecated,2020-09-04T02:02:23,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-lambda-decorators:8
lambda-decorators,0.6.0,deprecated,2020-09-11T02:00:30,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-lambda-decorators:9
lambda-decorators,0.6.0,deprecated,2020-09-18T02:00:37,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-lambda-decorators:10
