Package,Package Version,Status,Expiry Date,Arn
google-auth,1.15.0,deprecated,2020-07-01T02:01:23,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-google-auth:16
google-auth,1.16.0,deprecated,2020-08-07T02:00:59,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-google-auth:17
google-auth,1.16.1,deprecated,2020-08-14T02:00:25,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-google-auth:18
google-auth,1.17.2,deprecated,2020-08-21T02:00:26,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-google-auth:19
google-auth,1.18.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-google-auth:20
google-auth-oauthlib,0.4.1,deprecated,2020-06-24T02:01:32,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-google-auth-oauthlib:16
google-auth-oauthlib,0.4.1,deprecated,2020-07-01T02:01:33,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-google-auth-oauthlib:17
google-auth-oauthlib,0.4.1,deprecated,2020-08-07T02:01:16,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-google-auth-oauthlib:18
google-auth-oauthlib,0.4.1,deprecated,2020-08-14T02:01:32,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-google-auth-oauthlib:19
google-auth-oauthlib,0.4.1,deprecated,2020-08-21T02:01:13,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-google-auth-oauthlib:20
google-auth-oauthlib,0.4.1,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-google-auth-oauthlib:21
graphene,2.1.8,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-graphene:2
grpcio,1.29.0,deprecated,2020-06-24T02:01:29,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-grpcio:7
grpcio,1.29.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-grpcio:8
gspread,3.6.0,deprecated,2020-06-24T02:01:32,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-gspread:12
gspread,3.6.0,deprecated,2020-07-01T02:01:31,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-gspread:13
gspread,3.6.0,deprecated,2020-08-07T02:01:15,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-gspread:14
gspread,3.6.0,deprecated,2020-08-14T02:01:51,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-gspread:15
gspread,3.6.0,deprecated,2020-08-21T02:01:08,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-gspread:16
gspread,3.6.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-gspread:17
idna,2.9,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-idna:2
itsdangerous,1.1.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-itsdangerous:1
jellyfish,0.7.2,deprecated,2020-06-24T02:01:06,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-jellyfish:1
jellyfish,0.8.2,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-jellyfish:2
kafka-python,2.0.1,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-kafka-python:3
lambda-cache,0.8.1,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-lambda-cache:1
lambda-decorators,0.6.0,deprecated,2020-06-24T02:01:57,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-lambda-decorators:2
lambda-decorators,0.6.0,deprecated,2020-07-01T02:01:59,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-lambda-decorators:3
lambda-decorators,0.6.0,deprecated,2020-08-07T02:01:17,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-lambda-decorators:4
lambda-decorators,0.6.0,deprecated,2020-08-14T02:01:05,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-lambda-decorators:5
lambda-decorators,0.6.0,deprecated,2020-08-21T02:00:47,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-lambda-decorators:6
lambda-decorators,0.6.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-lambda-decorators:7
ldap3,2.7,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-ldap3:2
loguru,0.5.0,deprecated,2020-08-14T02:01:18,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-loguru:3
