Package,Package Version,Status,Expiry Date,Arn
exchangelib,4.5.0,deprecated,2021-10-29T02:01:47,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-exchangelib:34
exchangelib,4.5.0,deprecated,2021-11-05T02:01:58,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-exchangelib:35
exchangelib,4.5.1,deprecated,2021-11-19T02:01:28,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-exchangelib:36
exchangelib,4.5.1,deprecated,2021-11-26T02:02:16,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-exchangelib:37
exchangelib,4.5.1,deprecated,2021-12-03T02:03:04,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-exchangelib:38
exchangelib,4.5.1,deprecated,2021-12-10T02:02:49,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-exchangelib:39
exchangelib,4.5.2,deprecated,2021-12-17T02:02:57,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-exchangelib:40
exchangelib,4.5.2,deprecated,2021-12-24T02:01:19,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-exchangelib:41
exchangelib,4.5.2,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-exchangelib:42
ffmpeg-python,0.2.0,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-ffmpeg-python:1
flashtext,2.7,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-flashtext:1
geopy,2.2.0,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-geopy:4
google-auth,2.0.1,deprecated,2021-11-05T02:00:32,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-google-auth:52
google-auth,2.0.2,deprecated,2021-11-19T02:01:39,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-google-auth:53
google-auth,2.1.0,deprecated,2021-12-03T02:01:09,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-google-auth:54
google-auth,2.2.1,deprecated,2021-12-10T02:00:26,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-google-auth:55
