Package,Package Version,Status,Expiry Date,Arn
google-auth-oauthlib,0.4.1,deprecated,2020-10-02T02:01:35,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:24
google-auth-oauthlib,0.4.1,deprecated,2020-10-09T02:01:38,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:25
google-auth-oauthlib,0.4.1,deprecated,2020-10-30T02:01:22,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:26
google-auth-oauthlib,0.4.1,deprecated,2020-11-06T02:00:41,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:27
google-auth-oauthlib,0.4.1,deprecated,2020-11-20T02:00:53,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:28
google-auth-oauthlib,0.4.1,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:29
graphene,2.1.8,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-graphene:2
grpcio,1.30.0,deprecated,2020-10-09T02:00:57,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-grpcio:9
grpcio,1.31.0,deprecated,2020-11-13T02:01:08,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-grpcio:10
grpcio,1.32.0,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-grpcio:11
gspread,3.6.0,deprecated,2020-09-25T02:00:27,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-gspread:19
gspread,3.6.0,deprecated,2020-10-02T02:01:33,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-gspread:20
gspread,3.6.0,deprecated,2020-10-09T02:01:16,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-gspread:21
gspread,3.6.0,deprecated,2020-10-30T02:00:45,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-gspread:22
gspread,3.6.0,deprecated,2020-11-06T02:00:30,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-gspread:23
gspread,3.6.0,deprecated,2020-11-20T02:01:01,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-gspread:24
gspread,3.6.0,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-gspread:25
idna,2.10,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-idna:3
