Package,Package Version,Status,Expiry Date,Arn
dynamodb-encryption-sdk,3.1.0,deprecated,2022-03-18T02:00:59,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:104
dynamodb-encryption-sdk,3.1.0,deprecated,2022-03-25T02:00:47,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:105
dynamodb-encryption-sdk,3.1.0,deprecated,2022-04-01T02:01:31,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:106
dynamodb-encryption-sdk,3.1.0,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:107
elasticsearch,7.15.2,deprecated,2022-02-11T02:00:26,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-elasticsearch:33
elasticsearch,7.16.0,deprecated,2022-02-18T02:00:37,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-elasticsearch:34
elasticsearch,7.16.1,deprecated,2022-03-04T02:01:14,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-elasticsearch:35
elasticsearch,7.16.2,deprecated,2022-03-11T02:01:20,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-elasticsearch:36
elasticsearch,7.16.2,deprecated,2022-03-18T02:01:16,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-elasticsearch:37
elasticsearch,7.16.3,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-elasticsearch:38
envelopes,0.4,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-envelopes:1
exchangelib,4.6.1,deprecated,2022-02-04T02:02:17,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-exchangelib:46
exchangelib,4.6.1,deprecated,2022-02-11T02:01:43,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-exchangelib:47
exchangelib,4.6.2,deprecated,2022-02-18T02:01:54,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-exchangelib:48
exchangelib,4.6.2,deprecated,2022-03-04T02:02:11,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-exchangelib:49
exchangelib,4.6.2,deprecated,2022-03-11T02:01:43,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-exchangelib:50
exchangelib,4.6.2,deprecated,2022-03-18T02:03:09,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-exchangelib:51
exchangelib,4.7.0,deprecated,2022-03-25T02:03:08,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-exchangelib:52
exchangelib,4.7.1,deprecated,2022-04-01T02:01:55,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-exchangelib:53
exchangelib,4.7.2,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-exchangelib:54
ffmpeg-python,0.2.0,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-ffmpeg-python:1
flashtext,2.7,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-flashtext:1
geopy,2.2.0,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-geopy:4
google-auth,2.3.3,deprecated,2022-04-01T02:01:46,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-google-auth:59
google-auth,2.5.0,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-google-auth:60
google-auth-oauthlib,0.4.6,deprecated,2022-02-04T02:00:35,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:71
google-auth-oauthlib,0.4.6,deprecated,2022-03-11T02:00:35,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:72
google-auth-oauthlib,0.4.6,deprecated,2022-04-01T02:01:43,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:73
google-auth-oauthlib,0.4.6,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:74
graphene,2.1.8,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-graphene:2
grpcio,1.42.0,deprecated,2022-02-18T02:00:50,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-grpcio:28
grpcio,1.43.0,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-grpcio:29
gspread,5.0.0,deprecated,2022-02-04T02:00:38,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-gspread:68
gspread,5.0.0,deprecated,2022-02-25T02:01:02,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-gspread:69
gspread,5.1.1,deprecated,2022-03-11T02:01:46,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-gspread:70
gspread,5.1.1,deprecated,2022-04-01T02:01:55,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-gspread:71
gspread,5.1.1,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-gspread:72
idna,3.3,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-idna:7
itsdangerous,2.0.1,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-itsdangerous:3
jellyfish,0.8.9,deprecated,2022-03-11T02:00:56,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-jellyfish:5
jellyfish,0.9.0,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-jellyfish:6
jinja2,3.0.3,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-jinja2:6
jsonschema,4.2.1,deprecated,2022-02-18T02:01:42,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-jsonschema:7
jsonschema,4.3.1,deprecated,2022-02-25T02:00:35,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-jsonschema:8
jsonschema,4.3.2,deprecated,2022-03-04T02:00:42,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-jsonschema:9
jsonschema,4.3.3,deprecated,2022-03-18T02:01:21,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-jsonschema:10
jsonschema,4.4.0,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-jsonschema:11
kafka-python,2.0.2,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-kafka-python:4
lambda-cache,0.8.1,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-lambda-cache:1
lambda-decorators,0.6.0,deprecated,2022-02-04T02:00:45,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-lambda-decorators:82
lambda-decorators,0.6.0,deprecated,2022-02-11T02:01:12,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-lambda-decorators:83
lambda-decorators,0.6.0,deprecated,2022-02-18T02:02:33,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-lambda-decorators:84
lambda-decorators,0.6.0,deprecated,2022-02-25T02:02:16,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-lambda-decorators:85
lambda-decorators,0.6.0,deprecated,2022-03-11T02:02:44,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-lambda-decorators:86
lambda-decorators,0.6.0,deprecated,2022-03-18T02:00:37,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-lambda-decorators:87
lambda-decorators,0.6.0,deprecated,2022-03-25T02:02:17,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-lambda-decorators:88
lambda-decorators,0.6.0,deprecated,2022-04-01T02:00:42,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-lambda-decorators:89
lambda-decorators,0.6.0,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-lambda-decorators:90
langdetect,1.0.9,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-langdetect:2
ldap3,2.9.1,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-ldap3:6
libgthread-so,1.0,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-libgthread-so:1
loguru,0.5.3,deprecated,2022-04-01T02:01:36,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-loguru:6
loguru,0.6.0,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-loguru:7
lxml,4.6.4,deprecated,2022-02-11T02:00:57,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-lxml:7
lxml,4.6.5,deprecated,2022-02-18T02:00:40,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-lxml:8
lxml,4.7.1,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-lxml:9
matplotlib,3.5.0,deprecated,2022-02-04T02:04:44,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-matplotlib:39
matplotlib,3.5.0,deprecated,2022-02-11T02:01:43,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-matplotlib:40
matplotlib,3.5.1,deprecated,2022-02-18T02:04:35,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-matplotlib:41
matplotlib,3.5.1,deprecated,2022-03-04T02:04:33,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-matplotlib:42
matplotlib,3.5.1,deprecated,2022-03-18T02:05:31,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-matplotlib:43
matplotlib,3.5.1,deprecated,2022-03-25T02:04:51,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-matplotlib:44
matplotlib,3.5.1,deprecated,2022-04-01T02:02:23,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-matplotlib:45
matplotlib,3.5.1,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-matplotlib:46
mpld3,0.5.7,deprecated,2022-02-04T02:03:15,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-mpld3:25
mpld3,0.5.7,deprecated,2022-02-11T02:04:47,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-mpld3:26
mpld3,0.5.7,deprecated,2022-02-18T02:05:06,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-mpld3:27
